date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:39:03	1380/1380	---M--	200	added ('OK')	font/woff	etag:%22564-59a29d6dd95c2%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/slick/slick.woff	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/slick/slick.woff	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/css/third/slick.min.css?ver=1.6.0)
23:39:04	1892/1892	---M--	200	added ('OK')	font/ttf	etag:%22764-59a29d6dd91e0%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/slick/slick.ttf	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/slick/slick.ttf	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/css/third/slick.min.css?ver=1.6.0)
23:39:04	2152/2152	---M--	200	added ('OK')	image/svg+xml	etag:%22868-59a29d6dd8e79%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/slick/slick.svg	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/slick/slick.svg	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/css/third/slick.min.css?ver=1.6.0)
23:39:07	54056/54056	---M--	200	added ('OK')	font/ttf	etag:%22d328-59a29d6dd59ce%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.ttf?v=2.4.0	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.ttf	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
23:39:10	192472/192472	---M--	200	added ('OK')	font/ttf	etag:%222efd8-59a29d6dcf5cb%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.ttf	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
23:39:12	81332/81332	---M--	200	added ('OK')	font/woff	etag:%2213db4-59a29d6dd6d30%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.woff?v=2.4.0	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.woff	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
23:39:19	72716/72716	---M--	200	added ('OK')	font/woff2	etag:%2211c0c-59a29cc715e76%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.5.0	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsdb5f.woff2	(from http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.5.0)
23:39:19	241506/241506	---M--	200	added ('OK')	image/svg+xml	etag:%223af62-59a29cc712647%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.5.0	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsdb5f.svg	(from http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.5.0)
23:39:25	88332/88332	---M--	200	added ('OK')	font/woff	etag:%221590c-59a29cc7150e7%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.5.0	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsdb5f.woff	(from http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.5.0)
23:39:31	166340/166340	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22289c4-59a29cc7116c7%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.5.0	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsdb5f.eot	(from http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.5.0)
23:39:37	74508/74508	---M--	200	added ('OK')	font/woff2	etag:%221230c-59a29cc746faf%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.2)
23:39:39	166180/166180	---M--	200	added ('OK')	font/ttf	etag:%2228924-59a29cc714167%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.5.0	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsdb5f.ttf	(from http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.5.0)
23:39:40	129352/129352	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221f948-59a29cc740aef%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.2)
23:39:40	689922/689922	---M--	200	added ('OK')	image/svg+xml	etag:%22a8702-59a29cc741c5f%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.2)
23:39:47	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228654-59a29cc747d40%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.2)
23:39:52	87352/87352	---M--	200	added ('OK')	font/woff	etag:%2215538-59a29cc74602f%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.2)
23:39:53	129352/129352	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221f948-59a29cc740aef%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.2)
23:39:53	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228654-59a29cc747d40%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.2)
23:39:54	13580/13580	---M--	200	added ('OK')	font/woff2	etag:%22350c-59a29cc74c4ef%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.2)
23:39:54	144451/144451	---M--	200	added ('OK')	image/svg+xml	etag:%2223443-59a29cc7490a0%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.2)
23:39:56	16804/16804	---M--	200	added ('OK')	font/woff	etag:%2241a4-59a29cc74b75f%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.2)
23:40:00	34092/34092	---M--	200	added ('OK')	font/ttf	etag:%22852c-59a29cc74a5ef%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.2)
23:40:02	129048/129048	---M--	200	added ('OK')	font/ttf	etag:%221f818-59a29cc744adf%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.2)
23:40:09	75440/75440	---M--	200	added ('OK')	font/woff2	etag:%22126b0-59a29cc7540f0%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.2)
23:40:15	98020/98020	---M--	200	added ('OK')	font/woff	etag:%2217ee4-59a29cc75316f%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.2)
23:40:16	839388/839388	---M--	200	added ('OK')	image/svg+xml	etag:%22ccedc-59a29cc74e7eb%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.2)
23:40:27	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ee74-59a29cc74d27f%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.2)
23:40:28	3853/3853	---M--	200	added ('OK')	image/png	etag:%22f0d-59a29cd48b337%22	http://localhost/wordpress/wp-content/plugins/ocean-extra/assets/img/instagram-logo.png	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/plugins/ocean-extra/assets/img/instagram-logo.png	(from http://localhost/wordpress/wp-content/plugins/ocean-extra/assets/css/widgets.css?ver=5.3.2)
23:40:29	159/159	---M--	200	added ('OK')	image/png	etag:%229f-59a29cd48af7c%22	http://localhost/wordpress/wp-content/plugins/ocean-extra/assets/img/flickr.png	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/plugins/ocean-extra/assets/img/flickr.png	(from http://localhost/wordpress/wp-content/plugins/ocean-extra/assets/css/widgets.css?ver=5.3.2)
23:40:29	36360/36360	---M-Z	200	added ('OK')	text/css	etag:%228e08-59a3e992671d6-gzip%22	http://localhost/wordpress/wp-content/uploads/elementor/css/post-992.css?ver=1576968531	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/uploads/elementor/css/post-992d2ac.css	(from http://localhost/wordpress/it/elementor-992/)
23:40:29	875/875	---M-Z	200	added ('OK')	application/rss+xml	etag:%22edbe0977ed2c29819efca7bda116e77c-gzip%22	http://localhost/wordpress/it/feed/	C:/My%20Web%20Sites/ink/localhost/wordpress/it/feed/index.html	(from http://localhost/wordpress/it/elementor-992/)
23:40:30	2269/2269	---M--	200	added ('OK')	application/json	date:Sun,%2022%20Dec%202019%2022:40:29%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fit%2Felementor-992%2F	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-json/oembed/1.0/embed5580.json	(from http://localhost/wordpress/it/elementor-992/)
23:40:30	2360/2360	---M-Z	200	added ('OK')	text/xml	date:Sun,%2022%20Dec%202019%2022:40:30%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fit%2Felementor-992%2F&format=xml	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-json/oembed/1.0/embedcf8e	(from http://localhost/wordpress/it/elementor-992/)
23:40:31	769/769	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a88bf2b6588eacc8af97e1a8925915ef-gzip%22	http://localhost/wordpress/it/comments/feed/	C:/My%20Web%20Sites/ink/localhost/wordpress/it/comments/feed/index.html	(from http://localhost/wordpress/it/elementor-992/)
23:40:33	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ee74-59a29cc74d27f%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.2)
23:40:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20Dec%202019%2022:40:33%20GMT	http://localhost/wordpress/fr	C:/My%20Web%20Sites/ink/localhost/wordpress/fr.60.delayed	(from http://localhost/wordpress/fr/)
23:40:34	875/875	---M-Z	200	added ('OK')	application/rss+xml	etag:%22edbe0977ed2c29819efca7bda116e77c-gzip%22	http://localhost/wordpress/fr/feed/	C:/My%20Web%20Sites/ink/localhost/wordpress/fr/feed/index.html	(from http://localhost/wordpress/fr/)
23:40:34	774/774	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a88bf2b6588eacc8af97e1a8925915ef-gzip%22	http://localhost/wordpress/fr/comments/feed/	C:/My%20Web%20Sites/ink/localhost/wordpress/fr/comments/feed/index.html	(from http://localhost/wordpress/fr/)
23:40:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20Dec%202019%2022:40:34%20GMT	http://localhost/wordpress/en	C:/My%20Web%20Sites/ink/localhost/wordpress/en	(from http://localhost/wordpress/en/)
23:40:35	875/875	---M-Z	200	added ('OK')	application/rss+xml	etag:%22edbe0977ed2c29819efca7bda116e77c-gzip%22	http://localhost/wordpress/en/feed/	C:/My%20Web%20Sites/ink/localhost/wordpress/en/feed/index.html	(from http://localhost/wordpress/en/)
23:40:36	769/769	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a88bf2b6588eacc8af97e1a8925915ef-gzip%22	http://localhost/wordpress/en/comments/feed/	C:/My%20Web%20Sites/ink/localhost/wordpress/en/comments/feed/index.html	(from http://localhost/wordpress/en/)
23:40:36	44082/44082	---M-Z	200	added ('OK')	text/css	etag:%22ac32-59a29ce60f9db-gzip%22	http://localhost/wordpress/wp-content/plugins/wpforms-lite/assets/css/wpforms-full.css?ver=1.5.7	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/plugins/wpforms-lite/assets/css/wpforms-full00e2.css	(from http://localhost/wordpress/contact/)
23:40:36	15739/15739	---M-Z	200	added ('OK')	text/css	etag:%223d7b-59a525d986efe-gzip%22	http://localhost/wordpress/wp-content/uploads/elementor/css/post-444.css?ver=1577053431	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/uploads/elementor/css/post-4448294.css	(from http://localhost/wordpress/contact/)
23:40:37	2228/2228	---M--	200	added ('OK')	application/json	date:Sun,%2022%20Dec%202019%2022:40:36%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fcontact%2F	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-json/oembed/1.0/embed9bba.json	(from http://localhost/wordpress/contact/)
23:40:37	2321/2321	---M-Z	200	added ('OK')	text/xml	date:Sun,%2022%20Dec%202019%2022:40:37%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fcontact%2F&format=xml	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-json/oembed/1.0/embeda399	(from http://localhost/wordpress/contact/)
23:40:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20Dec%202019%2022:40:37%20GMT	http://localhost/wordpress/?p=444	C:/My%20Web%20Sites/ink/localhost/wordpress/indexb284.html	(from http://localhost/wordpress/contact/)
23:40:39	191832/191832	---M--	200	added ('OK')	font/ttf	etag:%222ed58-59a29cc751e0f%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.2)
23:40:41	66579/66579	---M--	200	added ('OK')	image/jpeg	etag:%2210413-59a18992fdff3%22	http://localhost/wordpress/wp-content/uploads/2019/12/IMG_20170203_171027-768x1024.jpg	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/uploads/2019/12/IMG_20170203_171027-768x1024.jpg	(from http://localhost/wordpress/it/elementor-992/)
23:40:42	24368/24368	---M-Z	200	added ('OK')	application/javascript	etag:%225f30-59a29ce69a4f3-gzip%22	http://localhost/wordpress/wp-content/plugins/wpforms-lite/assets/js/jquery.validate.min.js?ver=1.19.0	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/plugins/wpforms-lite/assets/js/jquery.validate.minb3a6.js	(from http://localhost/wordpress/contact/)
23:40:43	4014/4014	---M-Z	200	added ('OK')	application/javascript	etag:%22fae-59a29ce6a2d9b-gzip%22	http://localhost/wordpress/wp-content/plugins/wpforms-lite/assets/js/mailcheck.min.js?ver=1.1.2	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/plugins/wpforms-lite/assets/js/mailcheck.mincfa9.js	(from http://localhost/wordpress/contact/)
23:40:43	20589/20589	---M--	200	added ('OK')	image/png	etag:%22506d-59a17f871adee%22	http://localhost/wordpress/wp-content/uploads/2019/12/Untitled-1c-300x263.png	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/uploads/2019/12/Untitled-1c-300x263.png	(from http://localhost/wordpress/contact/)
23:40:45	50841/50841	---M-Z	200	added ('OK')	application/javascript	etag:%22c699-59a29ce6c8f98-gzip%22	http://localhost/wordpress/wp-content/plugins/wpforms-lite/assets/js/wpforms.js?ver=1.5.7	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/plugins/wpforms-lite/assets/js/wpforms00e2.js	(from http://localhost/wordpress/contact/)
23:40:50	116467/116467	---M--	200	added ('OK')	image/png	etag:%221c6f3-59a17f877c020%22	http://localhost/wordpress/wp-content/uploads/2019/12/Untitled-1c-1024x897.png	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/uploads/2019/12/Untitled-1c-1024x897.png	(from http://localhost/wordpress/contact/)
23:40:54	359106/359106	---M--	200	added ('OK')	image/jpeg	etag:%2257ac2-59a2ad9b53361%22	http://localhost/wordpress/wp-content/uploads/2019/12/milkovi-444287-unsplash-xd.jpg	C:/My%20Web%20Sites/ink/localhost/wordpress/wp-content/uploads/2019/12/milkovi-444287-unsplash-xd.jpg	(from http://localhost/wordpress/wp-content/uploads/elementor/css/post-125.css?ver=1577054187)
